cell_id,cycle,efc,temperature,c_rate,dod,protocol,capacity_true,capacity_obs,soh,resistance_true,resistance_obs,seed
baseline_0,262,209.6,25,1.0,80,CC-CV,1.810335,1.808298,0.926648,0.055442,0.055103,42
baseline_0,263,210.4,25,1.0,80,CC-CV,1.810062,1.821496,0.926508,0.055457,0.055483,42
baseline_0,264,211.2,25,1.0,80,CC-CV,1.809789,1.8112,0.926369,0.055472,0.053914,42
baseline_0,265,212.0,25,1.0,80,CC-CV,1.809517,1.806537,0.926229,0.055487,0.056665,42
baseline_0,266,212.8,25,1.0,80,CC-CV,1.809246,1.793206,0.92609,0.055502,0.056188,42
baseline_0,267,213.6,25,1.0,80,CC-CV,1.808974,1.814798,0.925951,0.055517,0.055155,42
baseline_0,268,214.4,25,1.0,80,CC-CV,1.808704,1.796467,0.925813,0.055531,0.056254,42
baseline_0,269,215.2,25,1.0,80,CC-CV,1.808434,1.798385,0.925675,0.055546,0.056236,42
baseline_0,270,216.0,25,1.0,80,CC-CV,1.808164,1.79684,0.925537,0.055561,0.055276,42
baseline_0,271,216.8,25,1.0,80,CC-CV,1.807895,1.812974,0.925399,0.055576,0.055224,42
baseline_0,272,217.6,25,1.0,80,CC-CV,1.807626,1.802232,0.925261,0.055591,0.054769,42
baseline_0,273,218.4,25,1.0,80,CC-CV,1.807358,1.804865,0.925124,0.055605,0.055415,42
baseline_0,274,219.2,25,1.0,80,CC-CV,1.80709,1.803804,0.924987,0.05562,0.056133,42
baseline_0,275,220.0,25,1.0,80,CC-CV,1.806823,1.81103,0.92485,0.055635,0.055198,42
baseline_0,276,220.8,25,1.0,80,CC-CV,1.806556,1.812115,0.924714,0.055649,0.055615,42
baseline_0,277,221.6,25,1.0,80,CC-CV,1.80629,1.819602,0.924578,0.055664,0.056548,42
baseline_0,278,222.4,25,1.0,80,CC-CV,1.806025,1.806864,0.924442,0.055679,0.053612,42
baseline_0,279,223.2,25,1.0,80,CC-CV,1.805759,1.808967,0.924306,0.055693,0.054756,42
baseline_0,280,224.0,25,1.0,80,CC-CV,1.805495,1.802347,0.92417,0.055708,0.056043,42
baseline_0,281,224.8,25,1.0,80,CC-CV,1.80523,1.793341,0.924035,0.055722,0.055123,42
baseline_0,282,225.6,25,1.0,80,CC-CV,1.804966,1.814487,0.9239,0.055737,0.055363,42
baseline_0,283,226.4,25,1.0,80,CC-CV,1.804703,1.79307,0.923765,0.055751,0.053552,42
baseline_0,284,227.2,25,1.0,80,CC-CV,1.80444,1.791632,0.92363,0.055766,0.056619,42
baseline_0,285,228.0,25,1.0,80,CC-CV,1.804178,1.812977,0.923496,0.05578,0.056145,42
baseline_0,286,228.8,25,1.0,80,CC-CV,1.803916,1.781968,0.923362,0.055794,0.05426,42
baseline_0,287,229.6,25,1.0,80,CC-CV,1.803654,1.811172,0.923228,0.055809,0.055859,42
baseline_0,288,230.4,25,1.0,80,CC-CV,1.803393,1.795797,0.923095,0.055823,0.054287,42
baseline_0,289,231.2,25,1.0,80,CC-CV,1.803132,1.781043,0.922961,0.055837,0.055772,42
baseline_0,290,232.0,25,1.0,80,CC-CV,1.802872,1.780511,0.922828,0.055852,0.055713,42
baseline_0,291,232.8,25,1.0,80,CC-CV,1.802613,1.791236,0.922695,0.055866,0.056012,42
baseline_0,292,233.6,25,1.0,80,CC-CV,1.802353,1.799245,0.922562,0.05588,0.054595,42
baseline_0,293,234.4,25,1.0,80,CC-CV,1.802094,1.781361,0.92243,0.055894,0.05694,42
baseline_0,294,235.2,25,1.0,80,CC-CV,1.801836,1.791335,0.922298,0.055909,0.055211,42
baseline_0,295,236.0,25,1.0,80,CC-CV,1.801578,1.786391,0.922166,0.055923,0.05589,42
baseline_0,296,236.8,25,1.0,80,CC-CV,1.801321,1.795009,0.922034,0.055937,0.055878,42
baseline_0,297,237.6,25,1.0,80,CC-CV,1.801064,1.800662,0.921902,0.055951,0.054844,42
baseline_0,298,238.4,25,1.0,80,CC-CV,1.800807,1.785667,0.921771,0.055965,0.054825,42
baseline_0,299,239.2,25,1.0,80,CC-CV,1.800551,1.804792,0.92164,0.055979,0.056103,42
baseline_0,300,240.0,25,1.0,80,CC-CV,1.800295,1.8041,0.921509,0.055993,0.056286,42
baseline_0,301,240.8,25,1.0,80,CC-CV,1.80004,1.793411,0.921378,0.056007,0.055797,42
baseline_0,302,241.6,25,1.0,80,CC-CV,1.799785,1.805578,0.921247,0.056021,0.055155,42
baseline_0,303,242.4,25,1.0,80,CC-CV,1.79953,1.784082,0.921117,0.056035,0.054744,42
baseline_0,304,243.2,25,1.0,80,CC-CV,1.799276,1.82223,0.920987,0.056049,0.056361,42
baseline_0,305,244.0,25,1.0,80,CC-CV,1.799022,1.794521,0.920857,0.056063,0.056599,42
baseline_0,306,244.8,25,1.0,80,CC-CV,1.798769,1.817726,0.920728,0.056077,0.055055,42
baseline_0,307,245.6,25,1.0,80,CC-CV,1.798516,1.78834,0.920598,0.056091,0.056295,42
baseline_0,308,246.4,25,1.0,80,CC-CV,1.798264,1.777673,0.920469,0.056105,0.054298,42
baseline_0,309,247.2,25,1.0,80,CC-CV,1.798012,1.79088,0.92034,0.056119,0.056,42
baseline_0,310,248.0,25,1.0,80,CC-CV,1.79776,1.794265,0.920211,0.056132,0.055924,42
baseline_0,311,248.8,25,1.0,80,CC-CV,1.797509,1.80493,0.920083,0.056146,0.056364,42
baseline_0,312,249.6,25,1.0,80,CC-CV,1.797258,1.78423,0.919954,0.05616,0.055821,42
baseline_0,313,250.4,25,1.0,80,CC-CV,1.797008,1.788485,0.919826,0.056174,0.056335,42
baseline_0,314,251.2,25,1.0,80,CC-CV,1.796758,1.792393,0.919698,0.056188,0.055141,42
baseline_0,315,252.0,25,1.0,80,CC-CV,1.796508,1.774616,0.91957,0.056201,0.057072,42
baseline_0,316,252.8,25,1.0,80,CC-CV,1.796259,1.779028,0.919443,0.056215,0.056373,42
baseline_0,317,253.6,25,1.0,80,CC-CV,1.79601,1.776214,0.919315,0.056229,0.056603,42
baseline_0,318,254.4,25,1.0,80,CC-CV,1.795762,1.791597,0.919188,0.056242,0.055916,42
baseline_0,319,255.2,25,1.0,80,CC-CV,1.795514,1.794851,0.919061,0.056256,0.056568,42
baseline_0,320,256.0,25,1.0,80,CC-CV,1.795266,1.774893,0.918935,0.056269,0.057205,42
baseline_0,321,256.8,25,1.0,80,CC-CV,1.795019,1.799251,0.918808,0.056283,0.056336,42
baseline_0,322,257.6,25,1.0,80,CC-CV,1.794772,1.792686,0.918682,0.056297,0.056134,42
baseline_0,323,258.4,25,1.0,80,CC-CV,1.794525,1.785464,0.918555,0.05631,0.055896,42
baseline_0,324,259.2,25,1.0,80,CC-CV,1.794279,1.787164,0.918429,0.056324,0.056356,42
baseline_0,325,260.0,25,1.0,80,CC-CV,1.794033,1.782796,0.918304,0.056337,0.056372,42
baseline_0,326,260.8,25,1.0,80,CC-CV,1.793788,1.77477,0.918178,0.056351,0.056665,42
baseline_0,327,261.6,25,1.0,80,CC-CV,1.793543,1.794458,0.918053,0.056364,0.056305,42
baseline_0,328,262.4,25,1.0,80,CC-CV,1.793298,1.776876,0.917927,0.056377,0.057641,42
baseline_0,329,263.2,25,1.0,80,CC-CV,1.793054,1.783571,0.917802,0.056391,0.057297,42
baseline_0,330,264.0,25,1.0,80,CC-CV,1.79281,1.783874,0.917678,0.056404,0.055661,42
baseline_0,331,264.8,25,1.0,80,CC-CV,1.792567,1.780542,0.917553,0.056418,0.056628,42
baseline_0,332,265.6,25,1.0,80,CC-CV,1.792324,1.78786,0.917429,0.056431,0.056918,42
baseline_0,333,266.4,25,1.0,80,CC-CV,1.792081,1.784238,0.917304,0.056444,0.056004,42
baseline_0,334,267.2,25,1.0,80,CC-CV,1.791839,1.783045,0.91718,0.056458,0.055887,42
baseline_0,335,268.0,25,1.0,80,CC-CV,1.791597,1.801155,0.917056,0.056471,0.057371,42
baseline_0,336,268.8,25,1.0,80,CC-CV,1.791355,1.805467,0.916933,0.056484,0.055833,42
baseline_0,337,269.6,25,1.0,80,CC-CV,1.791114,1.783156,0.916809,0.056497,0.05641,42
baseline_0,338,270.4,25,1.0,80,CC-CV,1.790873,1.798094,0.916686,0.056511,0.056757,42
baseline_0,339,271.2,25,1.0,80,CC-CV,1.790632,1.788318,0.916563,0.056524,0.055796,42
baseline_0,340,272.0,25,1.0,80,CC-CV,1.790392,1.780444,0.91644,0.056537,0.057242,42
baseline_0,341,272.8,25,1.0,80,CC-CV,1.790152,1.762719,0.916317,0.05655,0.056135,42
baseline_0,342,273.6,25,1.0,80,CC-CV,1.789912,1.782853,0.916194,0.056563,0.055213,42
baseline_0,343,274.4,25,1.0,80,CC-CV,1.789673,1.806007,0.916072,0.056577,0.05618,42
baseline_0,344,275.2,25,1.0,80,CC-CV,1.789434,1.788409,0.91595,0.05659,0.055719,42
baseline_0,345,276.0,25,1.0,80,CC-CV,1.789196,1.804603,0.915827,0.056603,0.058164,42
baseline_0,346,276.8,25,1.0,80,CC-CV,1.788958,1.80878,0.915706,0.056616,0.057053,42
baseline_0,347,277.6,25,1.0,80,CC-CV,1.78872,1.791496,0.915584,0.056629,0.056234,42
baseline_0,348,278.4,25,1.0,80,CC-CV,1.788482,1.794582,0.915462,0.056642,0.057353,42
baseline_0,349,279.2,25,1.0,80,CC-CV,1.788245,1.794134,0.915341,0.056655,0.055547,42
baseline_0,350,280.0,25,1.0,80,CC-CV,1.788008,1.775877,0.91522,0.056668,0.055545,42
baseline_0,351,280.8,25,1.0,80,CC-CV,1.787772,1.788847,0.915099,0.056681,0.055433,42
baseline_0,352,281.6,25,1.0,80,CC-CV,1.787536,1.785736,0.914978,0.056694,0.056094,42
baseline_0,353,282.4,25,1.0,80,CC-CV,1.7873,1.799227,0.914857,0.056707,0.056414,42
baseline_0,354,283.2,25,1.0,80,CC-CV,1.787065,1.814198,0.914737,0.05672,0.055861,42
baseline_0,355,284.0,25,1.0,80,CC-CV,1.78683,1.778037,0.914616,0.056733,0.057651,42
baseline_0,356,284.8,25,1.0,80,CC-CV,1.786595,1.76637,0.914496,0.056746,0.05507,42
baseline_0,357,285.6,25,1.0,80,CC-CV,1.78636,1.764256,0.914376,0.056759,0.057028,42
baseline_0,358,286.4,25,1.0,80,CC-CV,1.786126,1.765486,0.914256,0.056771,0.056728,42
baseline_0,359,287.2,25,1.0,80,CC-CV,1.785892,1.782516,0.914137,0.056784,0.056921,42
baseline_0,360,288.0,25,1.0,80,CC-CV,1.785659,1.771447,0.914017,0.056797,0.057676,42
baseline_0,361,288.8,25,1.0,80,CC-CV,1.785426,1.76753,0.913898,0.05681,0.057095,42
baseline_0,362,289.6,25,1.0,80,CC-CV,1.785193,1.790817,0.913779,0.056823,0.056077,42
baseline_0,363,290.4,25,1.0,80,CC-CV,1.784961,1.786803,0.91366,0.056835,0.056588,42
baseline_0,364,291.2,25,1.0,80,CC-CV,1.784728,1.79024,0.913541,0.056848,0.056454,42
baseline_0,365,292.0,25,1.0,80,CC-CV,1.784496,1.778712,0.913422,0.056861,0.056562,42
baseline_0,366,292.8,25,1.0,80,CC-CV,1.784265,1.765866,0.913304,0.056874,0.055901,42
baseline_0,367,293.6,25,1.0,80,CC-CV,1.784034,1.803565,0.913185,0.056886,0.056412,42
baseline_0,368,294.4,25,1.0,80,CC-CV,1.783803,1.781482,0.913067,0.056899,0.057589,42
baseline_0,369,295.2,25,1.0,80,CC-CV,1.783572,1.787399,0.912949,0.056912,0.057087,42
baseline_0,370,296.0,25,1.0,80,CC-CV,1.783342,1.774654,0.912831,0.056924,0.057396,42
baseline_0,371,296.8,25,1.0,80,CC-CV,1.783112,1.796091,0.912713,0.056937,0.057625,42
baseline_0,372,297.6,25,1.0,80,CC-CV,1.782882,1.773134,0.912596,0.05695,0.057453,42
baseline_0,373,298.4,25,1.0,80,CC-CV,1.782653,1.775954,0.912478,0.056962,0.055658,42
baseline_0,374,299.2,25,1.0,80,CC-CV,1.782424,1.788272,0.912361,0.056975,0.056691,42
baseline_0,375,300.0,25,1.0,80,CC-CV,1.782195,1.789989,0.912244,0.056987,0.056714,42
baseline_0,376,300.8,25,1.0,80,CC-CV,1.781967,1.789314,0.912127,0.057,0.057137,42
baseline_0,377,301.6,25,1.0,80,CC-CV,1.781739,1.782322,0.91201,0.057012,0.057183,42
baseline_0,378,302.4,25,1.0,80,CC-CV,1.781511,1.788955,0.911894,0.057025,0.058491,42
baseline_0,379,303.2,25,1.0,80,CC-CV,1.781283,1.786153,0.911777,0.057037,0.057227,42
baseline_0,380,304.0,25,1.0,80,CC-CV,1.781056,1.779497,0.911661,0.05705,0.059191,42
baseline_0,381,304.8,25,1.0,80,CC-CV,1.780829,1.776309,0.911545,0.057062,0.055596,42
baseline_0,382,305.6,25,1.0,80,CC-CV,1.780602,1.794488,0.911429,0.057075,0.058039,42
baseline_0,383,306.4,25,1.0,80,CC-CV,1.780376,1.785636,0.911313,0.057087,0.055631,42
baseline_0,384,307.2,25,1.0,80,CC-CV,1.78015,1.767233,0.911197,0.0571,0.057464,42
baseline_0,385,308.0,25,1.0,80,CC-CV,1.779924,1.767039,0.911082,0.057112,0.057376,42
baseline_0,386,308.8,25,1.0,80,CC-CV,1.779699,1.777194,0.910966,0.057124,0.057577,42
baseline_0,387,309.6,25,1.0,80,CC-CV,1.779474,1.795217,0.910851,0.057137,0.057027,42
baseline_0,388,310.4,25,1.0,80,CC-CV,1.779249,1.767171,0.910736,0.057149,0.057131,42
baseline_0,389,311.2,25,1.0,80,CC-CV,1.779024,1.796027,0.910621,0.057161,0.056437,42
baseline_0,390,312.0,25,1.0,80,CC-CV,1.7788,1.776998,0.910506,0.057174,0.058684,42
baseline_0,391,312.8,25,1.0,80,CC-CV,1.778576,1.792368,0.910391,0.057186,0.055854,42
baseline_0,392,313.6,25,1.0,80,CC-CV,1.778352,1.78002,0.910277,0.057198,0.05609,42
baseline_0,393,314.4,25,1.0,80,CC-CV,1.778129,1.75963,0.910163,0.057211,0.056804,42
baseline_0,394,315.2,25,1.0,80,CC-CV,1.777906,1.785186,0.910048,0.057223,0.05575,42
baseline_0,395,316.0,25,1.0,80,CC-CV,1.777683,1.773011,0.909934,0.057235,0.057305,42
baseline_0,396,316.8,25,1.0,80,CC-CV,1.77746,1.760269,0.90982,0.057247,0.057441,42
baseline_0,397,317.6,25,1.0,80,CC-CV,1.777238,1.795682,0.909707,0.05726,0.057328,42
baseline_0,398,318.4,25,1.0,80,CC-CV,1.777016,1.784844,0.909593,0.057272,0.056834,42
baseline_0,399,319.2,25,1.0,80,CC-CV,1.776794,1.765689,0.909479,0.057284,0.056883,42
baseline_0,400,320.0,25,1.0,80,CC-CV,1.776573,1.787213,0.909366,0.057296,0.057436,42
baseline_0,401,320.8,25,1.0,80,CC-CV,1.776351,1.772593,0.909253,0.057308,0.058079,42
baseline_0,402,321.6,25,1.0,80,CC-CV,1.77613,1.776369,0.90914,0.05732,0.05666,42
baseline_0,403,322.4,25,1.0,80,CC-CV,1.77591,1.773946,0.909027,0.057332,0.057108,42
baseline_0,404,323.2,25,1.0,80,CC-CV,1.775689,1.778437,0.908914,0.057345,0.05702,42
baseline_0,405,324.0,25,1.0,80,CC-CV,1.775469,1.785334,0.908801,0.057357,0.058714,42
baseline_0,406,324.8,25,1.0,80,CC-CV,1.775249,1.778685,0.908689,0.057369,0.056035,42
baseline_0,407,325.6,25,1.0,80,CC-CV,1.77503,1.776255,0.908576,0.057381,0.056722,42
baseline_0,408,326.4,25,1.0,80,CC-CV,1.774811,1.755424,0.908464,0.057393,0.058053,42
baseline_0,409,327.2,25,1.0,80,CC-CV,1.774592,1.779249,0.908352,0.057405,0.057607,42
baseline_0,410,328.0,25,1.0,80,CC-CV,1.774373,1.786345,0.90824,0.057417,0.055972,42
baseline_0,411,328.8,25,1.0,80,CC-CV,1.774154,1.757412,0.908128,0.057429,0.056732,42
baseline_0,412,329.6,25,1.0,80,CC-CV,1.773936,1.764397,0.908017,0.057441,0.058168,42
baseline_0,413,330.4,25,1.0,80,CC-CV,1.773718,1.755198,0.907905,0.057453,0.057827,42
baseline_0,414,331.2,25,1.0,80,CC-CV,1.773501,1.762115,0.907794,0.057465,0.057061,42
baseline_0,415,332.0,25,1.0,80,CC-CV,1.773283,1.77124,0.907682,0.057477,0.057947,42
baseline_0,416,332.8,25,1.0,80,CC-CV,1.773066,1.795571,0.907571,0.057489,0.057731,42
baseline_0,417,333.6,25,1.0,80,CC-CV,1.772849,1.785635,0.90746,0.057501,0.05581,42
baseline_0,418,334.4,25,1.0,80,CC-CV,1.772632,1.768583,0.907349,0.057512,0.05805,42
baseline_0,419,335.2,25,1.0,80,CC-CV,1.772416,1.767486,0.907238,0.057524,0.05862,42
baseline_0,420,336.0,25,1.0,80,CC-CV,1.7722,1.787328,0.907128,0.057536,0.056836,42
baseline_0,421,336.8,25,1.0,80,CC-CV,1.771984,1.762861,0.907017,0.057548,0.057431,42
baseline_0,422,337.6,25,1.0,80,CC-CV,1.771768,1.783375,0.906907,0.05756,0.058171,42
baseline_0,423,338.4,25,1.0,80,CC-CV,1.771553,1.767969,0.906797,0.057572,0.057254,42
baseline_0,424,339.2,25,1.0,80,CC-CV,1.771338,1.784031,0.906687,0.057584,0.058088,42
baseline_0,425,340.0,25,1.0,80,CC-CV,1.771123,1.792652,0.906577,0.057595,0.058565,42
baseline_0,426,340.8,25,1.0,80,CC-CV,1.770908,1.773002,0.906467,0.057607,0.056401,42
baseline_0,427,341.6,25,1.0,80,CC-CV,1.770694,1.777802,0.906357,0.057619,0.056742,42
baseline_0,428,342.4,25,1.0,80,CC-CV,1.77048,1.772933,0.906248,0.057631,0.056993,42
baseline_0,429,343.2,25,1.0,80,CC-CV,1.770266,1.778429,0.906138,0.057642,0.057372,42
baseline_0,430,344.0,25,1.0,80,CC-CV,1.770053,1.780464,0.906029,0.057654,0.055582,42
baseline_0,431,344.8,25,1.0,80,CC-CV,1.769839,1.78507,0.90592,0.057666,0.058326,42
baseline_0,432,345.6,25,1.0,80,CC-CV,1.769626,1.770567,0.90581,0.057678,0.057053,42
baseline_0,433,346.4,25,1.0,80,CC-CV,1.769413,1.764698,0.905701,0.057689,0.05865,42
baseline_0,434,347.2,25,1.0,80,CC-CV,1.769201,1.77,0.905593,0.057701,0.058273,42
baseline_0,435,348.0,25,1.0,80,CC-CV,1.768988,1.76872,0.905484,0.057713,0.058291,42
baseline_0,436,348.8,25,1.0,80,CC-CV,1.768776,1.787086,0.905375,0.057724,0.05761,42
baseline_0,437,349.6,25,1.0,80,CC-CV,1.768564,1.761938,0.905267,0.057736,0.056832,42
baseline_0,438,350.4,25,1.0,80,CC-CV,1.768353,1.741264,0.905159,0.057748,0.058955,42
baseline_0,439,351.2,25,1.0,80,CC-CV,1.768141,1.776372,0.90505,0.057759,0.056368,42
baseline_0,440,352.0,25,1.0,80,CC-CV,1.76793,1.762401,0.904942,0.057771,0.060063,42
baseline_0,441,352.8,25,1.0,80,CC-CV,1.767719,1.752079,0.904834,0.057782,0.058468,42
baseline_0,442,353.6,25,1.0,80,CC-CV,1.767509,1.787589,0.904727,0.057794,0.058968,42
baseline_0,443,354.4,25,1.0,80,CC-CV,1.767298,1.773436,0.904619,0.057805,0.056494,42
baseline_0,444,355.2,25,1.0,80,CC-CV,1.767088,1.786525,0.904511,0.057817,0.056613,42
baseline_0,445,356.0,25,1.0,80,CC-CV,1.766878,1.745413,0.904404,0.057829,0.05768,42
baseline_0,446,356.8,25,1.0,80,CC-CV,1.766668,1.783459,0.904296,0.05784,0.058397,42
baseline_0,447,357.6,25,1.0,80,CC-CV,1.766459,1.768089,0.904189,0.057852,0.059005,42
baseline_0,448,358.4,25,1.0,80,CC-CV,1.76625,1.75699,0.904082,0.057863,0.057021,42
baseline_0,449,359.2,25,1.0,80,CC-CV,1.76604,1.746894,0.903975,0.057875,0.059765,42
baseline_0,450,360.0,25,1.0,80,CC-CV,1.765832,1.757367,0.903868,0.057886,0.058631,42
baseline_0,451,360.8,25,1.0,80,CC-CV,1.765623,1.772141,0.903761,0.057897,0.057018,42
baseline_0,452,361.6,25,1.0,80,CC-CV,1.765415,1.76602,0.903655,0.057909,0.057666,42
baseline_0,453,362.4,25,1.0,80,CC-CV,1.765207,1.763989,0.903548,0.05792,0.059495,42
baseline_0,454,363.2,25,1.0,80,CC-CV,1.764999,1.763288,0.903442,0.057932,0.05636,42
baseline_0,455,364.0,25,1.0,80,CC-CV,1.764791,1.781111,0.903336,0.057943,0.055977,42
baseline_0,456,364.8,25,1.0,80,CC-CV,1.764584,1.744095,0.903229,0.057955,0.056024,42
baseline_0,457,365.6,25,1.0,80,CC-CV,1.764377,1.770629,0.903123,0.057966,0.056633,42
baseline_0,458,366.4,25,1.0,80,CC-CV,1.76417,1.776101,0.903017,0.057977,0.057301,42
baseline_0,459,367.2,25,1.0,80,CC-CV,1.763963,1.742627,0.902912,0.057989,0.057628,42
baseline_0,460,368.0,25,1.0,80,CC-CV,1.763756,1.758369,0.902806,0.058,0.057649,42
baseline_0,461,368.8,25,1.0,80,CC-CV,1.76355,1.750813,0.9027,0.058011,0.058362,42
baseline_0,462,369.6,25,1.0,80,CC-CV,1.763344,1.753403,0.902595,0.058023,0.058902,42
baseline_0,463,370.4,25,1.0,80,CC-CV,1.763138,1.785632,0.902489,0.058034,0.056942,42
baseline_0,464,371.2,25,1.0,80,CC-CV,1.762933,1.759208,0.902384,0.058045,0.055699,42
baseline_0,465,372.0,25,1.0,80,CC-CV,1.762727,1.765492,0.902279,0.058056,0.058429,42
baseline_0,466,372.8,25,1.0,80,CC-CV,1.762522,1.747127,0.902174,0.058068,0.057407,42
baseline_0,467,373.6,25,1.0,80,CC-CV,1.762317,1.757044,0.902069,0.058079,0.057476,42
baseline_0,468,374.4,25,1.0,80,CC-CV,1.762112,1.755583,0.901964,0.05809,0.058645,42
baseline_0,469,375.2,25,1.0,80,CC-CV,1.761908,1.754615,0.90186,0.058101,0.058023,42
baseline_0,470,376.0,25,1.0,80,CC-CV,1.761704,1.782793,0.901755,0.058113,0.059017,42
baseline_0,471,376.8,25,1.0,80,CC-CV,1.7615,1.749484,0.901651,0.058124,0.057807,42
baseline_0,472,377.6,25,1.0,80,CC-CV,1.761296,1.755222,0.901546,0.058135,0.058603,42
baseline_0,473,378.4,25,1.0,80,CC-CV,1.761092,1.758471,0.901442,0.058146,0.057276,42
baseline_0,474,379.2,25,1.0,80,CC-CV,1.760889,1.766631,0.901338,0.058157,0.057689,42
baseline_0,475,380.0,25,1.0,80,CC-CV,1.760685,1.756323,0.901234,0.058169,0.057007,42
baseline_0,476,380.8,25,1.0,80,CC-CV,1.760482,1.74796,0.90113,0.05818,0.058721,42
baseline_0,477,381.6,25,1.0,80,CC-CV,1.76028,1.770104,0.901026,0.058191,0.059635,42
baseline_0,478,382.4,25,1.0,80,CC-CV,1.760077,1.749166,0.900923,0.058202,0.057886,42
baseline_0,479,383.2,25,1.0,80,CC-CV,1.759875,1.764901,0.900819,0.058213,0.05763,42
baseline_0,480,384.0,25,1.0,80,CC-CV,1.759672,1.777532,0.900715,0.058224,0.057743,42
baseline_0,481,384.8,25,1.0,80,CC-CV,1.759471,1.741801,0.900612,0.058235,0.058938,42
baseline_0,482,385.6,25,1.0,80,CC-CV,1.759269,1.757383,0.900509,0.058246,0.057322,42
baseline_0,483,386.4,25,1.0,80,CC-CV,1.759067,1.74326,0.900406,0.058257,0.057249,42
baseline_0,484,387.2,25,1.0,80,CC-CV,1.758866,1.759654,0.900303,0.058269,0.060185,42
baseline_0,485,388.0,25,1.0,80,CC-CV,1.758665,1.755446,0.9002,0.05828,0.058959,42
baseline_0,486,388.8,25,1.0,80,CC-CV,1.758464,1.755201,0.900097,0.058291,0.05734,42
baseline_0,487,389.6,25,1.0,80,CC-CV,1.758263,1.757383,0.899994,0.058302,0.058515,42
baseline_0,488,390.4,25,1.0,80,CC-CV,1.758063,1.763498,0.899892,0.058313,0.05893,42
baseline_0,489,391.2,25,1.0,80,CC-CV,1.757862,1.748018,0.899789,0.058324,0.058001,42
baseline_0,490,392.0,25,1.0,80,CC-CV,1.757662,1.74141,0.899687,0.058335,0.057635,42
baseline_0,491,392.8,25,1.0,80,CC-CV,1.757463,1.738639,0.899584,0.058346,0.057735,42
baseline_0,492,393.6,25,1.0,80,CC-CV,1.757263,1.760176,0.899482,0.058357,0.058534,42
baseline_0,493,394.4,25,1.0,80,CC-CV,1.757063,1.739525,0.89938,0.058368,0.059273,42
baseline_0,494,395.2,25,1.0,80,CC-CV,1.756864,1.747554,0.899278,0.058378,0.06011,42
baseline_0,495,396.0,25,1.0,80,CC-CV,1.756665,1.757641,0.899176,0.058389,0.058579,42
baseline_0,496,396.8,25,1.0,80,CC-CV,1.756466,1.756474,0.899074,0.0584,0.05889,42
baseline_0,497,397.6,25,1.0,80,CC-CV,1.756268,1.763387,0.898973,0.058411,0.057803,42
baseline_0,498,398.4,25,1.0,80,CC-CV,1.756069,1.769078,0.898871,0.058422,0.059503,42
baseline_0,499,399.2,25,1.0,80,CC-CV,1.755871,1.748883,0.89877,0.058433,0.05797,42
baseline_0,500,400.0,25,1.0,80,CC-CV,1.755673,1.745193,0.898668,0.058444,0.058486,42
baseline_0,501,400.8,25,1.0,80,CC-CV,1.755475,1.768196,0.898567,0.058455,0.05828,42
baseline_0,502,401.6,25,1.0,80,CC-CV,1.755277,1.741754,0.898466,0.058466,0.058349,42
baseline_0,503,402.4,25,1.0,80,CC-CV,1.75508,1.754047,0.898365,0.058476,0.058395,42
baseline_0,504,403.2,25,1.0,80,CC-CV,1.754882,1.754387,0.898264,0.058487,0.059274,42
baseline_0,505,404.0,25,1.0,80,CC-CV,1.754685,1.754771,0.898163,0.058498,0.05797,42
baseline_0,506,404.8,25,1.0,80,CC-CV,1.754488,1.749257,0.898062,0.058509,0.05853,42
baseline_0,507,405.6,25,1.0,80,CC-CV,1.754292,1.759447,0.897961,0.05852,0.058036,42
baseline_0,508,406.4,25,1.0,80,CC-CV,1.754095,1.762895,0.897861,0.058531,0.056958,42
baseline_0,509,407.2,25,1.0,80,CC-CV,1.753899,1.756753,0.89776,0.058541,0.057475,42
baseline_0,510,408.0,25,1.0,80,CC-CV,1.753703,1.739617,0.89766,0.058552,0.059821,42
baseline_0,511,408.8,25,1.0,80,CC-CV,1.753507,1.761893,0.89756,0.058563,0.058613,42
baseline_0,512,409.6,25,1.0,80,CC-CV,1.753311,1.736783,0.897459,0.058574,0.058165,42
baseline_0,513,410.4,25,1.0,80,CC-CV,1.753116,1.759411,0.897359,0.058584,0.057561,42
baseline_0,514,411.2,25,1.0,80,CC-CV,1.75292,1.753873,0.897259,0.058595,0.058649,42
baseline_0,515,412.0,25,1.0,80,CC-CV,1.752725,1.753496,0.897159,0.058606,0.059402,42
baseline_0,516,412.8,25,1.0,80,CC-CV,1.75253,1.751694,0.89706,0.058616,0.058905,42
baseline_0,517,413.6,25,1.0,80,CC-CV,1.752335,1.747976,0.89696,0.058627,0.057602,42
baseline_0,518,414.4,25,1.0,80,CC-CV,1.752141,1.766761,0.89686,0.058638,0.059007,42
baseline_0,519,415.2,25,1.0,80,CC-CV,1.751946,1.730011,0.896761,0.058649,0.05769,42
baseline_0,520,416.0,25,1.0,80,CC-CV,1.751752,1.787103,0.896661,0.058659,0.06014,42
baseline_0,521,416.8,25,1.0,80,CC-CV,1.751558,1.734847,0.896562,0.05867,0.05895,42
baseline_0,522,417.6,25,1.0,80,CC-CV,1.751364,1.744087,0.896463,0.058681,0.059415,42
baseline_0,523,418.4,25,1.0,80,CC-CV,1.751171,1.741824,0.896364,0.058691,0.058593,42
baseline_0,524,419.2,25,1.0,80,CC-CV,1.750977,1.737214,0.896265,0.058702,0.059112,42
